fn,rmsd
Triple_cWW_cHS_CUG_rpr.pdb,3.48
Triple_cHW_cHS_AUC_rpr.pdb,3.48
Triple_tHW_cHS_GAA_rpr.pdb,3.48
Triple_tSW_cHS_UAC_rpr.pdb,3.48
Triple_cWW_cSW_UCC_rpr.pdb,3.48
Triple_cHW_cHS_AGA_rpr.pdb,3.49
Triple_cSW_cSW_CAU_rpr.pdb,3.49
Triple_tWW_cSH_AUA_rpr.pdb,3.49
Triple_cWW_cHS_CUC_rpr.pdb,3.49
Triple_tWW_cHH_UGG_rpr.pdb,3.49
Triple_cHW_tsS_UAG_rpr.pdb,3.49
Triple_cWW_cSS_CCA_rpr.pdb,3.49
Triple_tWW_tHS_AAG_exemplar_rpr.pdb,3.5
Triple_cWW_tsS_AGA_exemplar_rpr.pdb,3.5
Triple_cWW_cHH_AGG_rpr.pdb,3.5
Triple_cSH_tSH_CAU_rpr.pdb,3.5
Triple_tHW_cSW_GUA_rpr.pdb,3.5
Triple_cSW_cSS_CGA_rpr.pdb,3.5
Triple_tWW_cSW_ACA_rpr.pdb,3.5
Triple_tSW_cSH_AUA_rpr.pdb,3.5
Triple_tSW_cSH_ACC_rpr.pdb,3.51
Triple_tSH_cSH_ACC_rpr.pdb,3.51
Triple_tWW_cSW_UUU_rpr.pdb,3.51
Triple_cWW_cHW_GUA_rpr.pdb,3.51
Triple_cSH_tSH_ACA_rpr.pdb,3.51
Triple_tSW_cHS_UAA_rpr.pdb,3.51
Triple_tSW_cSW_UGC_rpr.pdb,3.51
Triple_cWW_cSH_UAA_exemplar_rpr.pdb,3.51
Triple_tWW_cHS_AUC_rpr.pdb,3.52
Triple_cSW_cSW_AGU_rpr.pdb,3.52
Triple_tHW_cSW_GCU_rpr.pdb,3.52
Triple_tWW_tHS_UAU_rpr.pdb,3.52
Triple_cWW_tsS_CGG_rpr.pdb,3.52
Triple_tHW_cSH_CCA_rpr.pdb,3.52
Triple_cSH_tSS_GGG_rpr.pdb,3.52
Triple_cHW_cSS_CCG_rpr.pdb,3.52
Triple_tHW_cSH_CCU_rpr.pdb,3.52
Triple_cHW_cHS_AUG_rpr.pdb,3.52
Triple_cHW_tsS_GAG_rpr.pdb,3.52
Triple_cSW_cSH_CAC_rpr.pdb,3.52
Triple_tWW_cHS_AUG_rpr.pdb,3.52
Triple_tHW_tHS_GAA_rpr.pdb,3.53
Triple_cWW_cHS_UCC_rpr.pdb,3.53
Triple_cWW_tSW_AUU_rpr.pdb,3.53
Triple_tSH_cSW_GAA_rpr.pdb,3.53
Triple_cSH_tSW_UCC_rpr.pdb,3.53
Triple_tSW_cSW_ACU_rpr.pdb,3.53
Triple_cSW_cSW_GGU_rpr.pdb,3.53
Triple_cWW_cSW_AAC_rpr.pdb,3.53
Triple_cSH_tSW_GUU_rpr.pdb,3.53
Triple_tHH_tSH_AUC_rpr.pdb,3.53
Triple_cHW_cHH_AGC_rpr.pdb,3.53
Triple_cHW_tsS_AGG_rpr.pdb,3.54
Triple_tSW_cSS_CUC_rpr.pdb,3.54
Triple_cHW_cSS_CCA_rpr.pdb,3.54
Triple_cHW_cHW_UAU_rpr.pdb,3.54
Triple_cHW_cHS_UAA_rpr.pdb,3.54
Triple_tSW_cSW_GAG_rpr.pdb,3.54
Triple_cSW_tSW_UUU_rpr.pdb,3.54
Triple_cWW_cHW_UGU_rpr.pdb,3.54
Triple_cWH_tSS_CGC_rpr.pdb,3.54
Triple_tSW_cSS_GUU_rpr.pdb,3.54
Triple_tWW_tSW_GGA_rpr.pdb,3.55
Triple_cHW_cHS_AGG_rpr.pdb,3.55
Triple_cHW_cSS_UUG_rpr.pdb,3.55
Triple_tHW_cHS_AAC_rpr.pdb,3.55
Triple_cHW_tsS_GGA_rpr.pdb,3.55
Triple_tWW_cHS_ACC_rpr.pdb,3.55
Triple_cHW_cHS_GUG_rpr.pdb,3.55
Triple_tWW_cHS_CAC_rpr.pdb,3.55
Triple_tHW_cSW_GAA_rpr.pdb,3.55
Triple_cHW_cSS_UCG_rpr.pdb,3.55
Triple_tSH_tSW_UCG_rpr.pdb,3.55
Triple_cWW_cHS_AAU_rpr.pdb,3.55
Triple_cHW_cSS_UUU_rpr.pdb,3.55
Triple_tWW_cHH_UGC_rpr.pdb,3.55
Triple_cWW_cSH_AAG_rpr.pdb,3.56
Triple_cWW_cHS_AUG_exemplar_rpr.pdb,3.56
Triple_tWW_cHS_CAA_rpr.pdb,3.56
Triple_tSW_cSS_GUG_rpr.pdb,3.56
Triple_tHW_cHH_UGG_rpr.pdb,3.56
Triple_tWW_cSH_ACC_rpr.pdb,3.56
Triple_tWW_cSH_UAG_rpr.pdb,3.56
Triple_tWH_tSS_UGU_rpr.pdb,3.56
Triple_tSH_tSW_GAC_rpr.pdb,3.56
Triple_tHW_cSS_AUC_rpr.pdb,3.57
Triple_tHW_cHS_AAA_rpr.pdb,3.57
Triple_tSH_cSW_ACU_rpr.pdb,3.57
Triple_tWW_tSW_AAU_rpr.pdb,3.57
Triple_cWW_cSS_GUG_rpr.pdb,3.57
Triple_cHW_cSH_AGU_rpr.pdb,3.57
Triple_cSW_cSS_AGA_rpr.pdb,3.57
Triple_tSW_tSW_ACA_rpr.pdb,3.57
Triple_tHW_cSS_GGU_exemplar_rpr.pdb,3.57
Triple_cWW_cSS_ACG_rpr.pdb,3.57
Triple_cHW_cSW_UAC_rpr.pdb,3.57
Triple_tWW_cHS_CAU_rpr.pdb,3.57
Triple_cWW_cSH_GAG_rpr.pdb,3.57
Triple_cWW_cSS_ACA_rpr.pdb,3.58
Triple_tWW_tsS_AAG_rpr.pdb,3.58
Triple_cWW_cSH_UGU_rpr.pdb,3.58
Triple_tWW_tHH_GGG_rpr.pdb,3.58
Triple_cHW_cSS_CCU_rpr.pdb,3.58
Triple_tWW_cHS_GCA_rpr.pdb,3.58
Triple_cWW_tsS_UUG_rpr.pdb,3.58
Triple_tWH_cSW_UUG_rpr.pdb,3.58
Triple_cHW_cSS_UCA_rpr.pdb,3.58
Triple_cHW_cHS_GUC_rpr.pdb,3.58
Triple_tWW_cHS_GGG_rpr.pdb,3.59
Triple_cWW_cSS_GCA_exemplar_rpr.pdb,3.59
Triple_cHW_cHS_UAC_rpr.pdb,3.59
Triple_tWW_cHS_GUG_rpr.pdb,3.59
Triple_cHW_cHS_CCA_rpr.pdb,3.59
Triple_cWW_cHW_UUC_rpr.pdb,3.59
Triple_tWW_cSW_ACU_rpr.pdb,3.59
Triple_cWW_cSS_UAC_exemplar_rpr.pdb,3.59
Triple_cWW_cSS_CCG_rpr.pdb,3.59
Triple_tSW_cSS_GUA_rpr.pdb,3.59
Triple_tWW_cHW_AAU_rpr.pdb,3.59
Triple_cHW_cSS_UCU_rpr.pdb,3.6
Triple_tWW_cHS_GUC_rpr.pdb,3.6
Triple_cHH_tSH_CGA_rpr.pdb,3.6
Triple_tHW_cSH_GGG_rpr.pdb,3.6
Triple_cSW_tsS_CGG_rpr.pdb,3.6
Triple_cHW_cSS_UUA_rpr.pdb,3.6
Triple_cSW_tsS_UGG_rpr.pdb,3.6
Triple_cWW_cHS_AUU_rpr.pdb,3.6
Triple_cWW_cSS_GUA_rpr.pdb,3.61
Triple_tHW_cHS_GAG_rpr.pdb,3.61
Triple_cSW_cSS_UGA_rpr.pdb,3.61
Triple_cSW_tSW_CUU_rpr.pdb,3.61
Triple_cHW_cHS_UUU_rpr.pdb,3.61
Triple_tWW_cHS_GCU_rpr.pdb,3.61
Triple_cHH_cSS_GGG_rpr.pdb,3.61
Triple_tWH_tSS_AGG_rpr.pdb,3.61
Triple_cSH_tSS_AGA_rpr.pdb,3.61
Triple_tHW_cSH_AAU_rpr.pdb,3.61
Triple_tSH_cSS_GAU_exemplar_rpr.pdb,3.61
Triple_cWW_cHW_AAG_rpr.pdb,3.61
Triple_cSW_cSH_UAA_rpr.pdb,3.62
Triple_cWW_cHW_AGC_rpr.pdb,3.62
Triple_cWW_cSS_CCU_rpr.pdb,3.62
Triple_cWW_cSS_ACU_rpr.pdb,3.62
Triple_cWW_cSH_CAA_rpr.pdb,3.62
Triple_tSW_tHS_GCA_rpr.pdb,3.62
Triple_cHW_cHS_UCC_rpr.pdb,3.62
Triple_tWH_tSH_UUC_rpr.pdb,3.62
Triple_cSH_tSW_AAU_rpr.pdb,3.62
Triple_cHH_tSS_AGA_rpr.pdb,3.62
Triple_cSH_tSW_CCU_rpr.pdb,3.62
Triple_cHW_cHS_CCU_rpr.pdb,3.63
Triple_cWW_cHS_CAG_rpr.pdb,3.63
Triple_tHW_cHH_UGC_rpr.pdb,3.63
Triple_tHW_tSW_GAC_rpr.pdb,3.63
Triple_tSH_cSW_AUU_rpr.pdb,3.63
Triple_tWH_tSS_UGC_rpr.pdb,3.63
Triple_cWW_cHS_GCC_rpr.pdb,3.63
Triple_cHH_tSS_GGA_rpr.pdb,3.63
Triple_cWW_cSS_GUU_rpr.pdb,3.63
Triple_cHW_cSS_CCC_rpr.pdb,3.63
Triple_cHW_cHS_GCA_exemplar_rpr.pdb,3.64
Triple_tSW_tSW_CAC_rpr.pdb,3.64
Triple_tHW_cSH_UGA_rpr.pdb,3.64
Triple_tSH_cSH_UAG_rpr.pdb,3.64
Triple_cWW_cSW_CUC_rpr.pdb,3.64
Triple_cHH_tSW_AGU_rpr.pdb,3.64
Triple_tWW_cHS_GGA_rpr.pdb,3.64
Triple_tSH_cSW_AAA_rpr.pdb,3.64
Triple_cHW_cSS_GAU_rpr.pdb,3.64
Triple_tSH_tSW_ACA_rpr.pdb,3.64
Triple_tWH_tSS_GGU_rpr.pdb,3.64
Triple_tSH_cSW_AUC_rpr.pdb,3.64
Triple_cHW_cHS_GCC_rpr.pdb,3.64
Triple_cWH_tSS_GGU_rpr.pdb,3.64
Triple_tSW_cSW_CAA_rpr.pdb,3.65
Triple_tHW_tHS_GAG_rpr.pdb,3.65
Triple_tHW_cSH_AUU_exemplar_rpr.pdb,3.65
Triple_tHH_tSH_GAA_rpr.pdb,3.65
Triple_tWW_tHS_AAU_exemplar_rpr.pdb,3.65
Triple_cWW_cSS_ACC_rpr.pdb,3.65
Triple_tSW_cSH_CCC_rpr.pdb,3.65
Triple_tWW_tSW_GCU_rpr.pdb,3.65
Triple_cSH_tSH_GCC_rpr.pdb,3.65
Triple_tWW_tHS_UGG_rpr.pdb,3.65
Triple_cWW_cSW_CGU_rpr.pdb,3.66
Triple_tWW_cHH_GGG_rpr.pdb,3.66
Triple_tSH_cSH_CCC_rpr.pdb,3.66
Triple_tSW_cSW_CCU_rpr.pdb,3.66
Triple_cHW_tSW_GUU_rpr.pdb,3.66
Triple_tWH_tSW_CGC_rpr.pdb,3.66
Triple_cSW_cSS_ACG_rpr.pdb,3.66
Triple_cHW_tsS_UCG_rpr.pdb,3.66
Triple_tSW_cSH_UCC_rpr.pdb,3.66
Triple_tHW_cSW_AAG_rpr.pdb,3.66
Triple_cWW_cSS_UAU_rpr.pdb,3.66
Triple_tSW_cSS_UUA_rpr.pdb,3.66
Triple_cHH_tSW_GCC_rpr.pdb,3.67
Triple_tWW_cSS_AUC_rpr.pdb,3.67
Triple_cSH_tSH_UCA_rpr.pdb,3.67
Triple_tSW_cSH_UAU_rpr.pdb,3.67
Triple_cHW_tSW_AUU_rpr.pdb,3.67
Triple_tSW_tHS_UCU_rpr.pdb,3.67
Triple_cSH_cSW_GCG_rpr.pdb,3.67
Triple_tWW_cSH_CAU_rpr.pdb,3.68
Triple_tHW_cSW_GGC_rpr.pdb,3.68
Triple_tHW_cSH_GGC_rpr.pdb,3.68
Triple_cSW_cSS_CCG_rpr.pdb,3.68
Triple_cSW_cSS_CGU_rpr.pdb,3.68
Triple_tWH_tSW_CAU_rpr.pdb,3.68
Triple_cWW_tsS_UAG_rpr.pdb,3.68
Triple_tSH_cSW_CAA_rpr.pdb,3.68
Triple_tSW_cSW_UCU_rpr.pdb,3.68
Triple_tSW_cSS_AUC_rpr.pdb,3.68
Triple_cWW_cSH_CUC_rpr.pdb,3.68
Triple_cWW_cSS_GUA_exemplar_rpr.pdb,3.68
Triple_tSH_tSW_AAC_rpr.pdb,3.68
Triple_cSW_cHW_CGU_rpr.pdb,3.68
Triple_cWW_cSW_GAC_rpr.pdb,3.68
Triple_cSH_tSW_AGU_rpr.pdb,3.69
Triple_cSH_tSH_AGG_rpr.pdb,3.69
Triple_cHW_cSS_GAC_rpr.pdb,3.69
Triple_cHW_cHS_UUC_rpr.pdb,3.69
Triple_cSW_cSS_ACU_rpr.pdb,3.7
Triple_tHH_tSH_CGG_rpr.pdb,3.7
Triple_cSH_tSW_CAU_rpr.pdb,3.7
Triple_tSW_cSW_AAA_rpr.pdb,3.7
Triple_cWW_tsS_AGG_rpr.pdb,3.7
Triple_cWH_tSS_CGG_rpr.pdb,3.7
Triple_tHH_tSH_AUA_rpr.pdb,3.7
Triple_cSW_cSS_ACA_rpr.pdb,3.7
Triple_cHW_cHS_AUG_exemplar_rpr.pdb,3.7
Triple_tWW_cHS_AAU_rpr.pdb,3.7
Triple_cWW_cSH_AGG_rpr.pdb,3.7
Triple_cWH_tSW_CCU_rpr.pdb,3.7
Triple_cWW_cHS_AGA_rpr.pdb,3.71
Triple_tSW_tHS_CCU_rpr.pdb,3.71
Triple_tWW_cSH_CCU_rpr.pdb,3.71
Triple_cWW_cHS_AUC_rpr.pdb,3.71
Triple_cSW_cSS_CCA_rpr.pdb,3.71
Triple_cSW_cSS_UAU_rpr.pdb,3.71
Triple_cSW_cSS_GGA_rpr.pdb,3.71
Triple_tWH_tSS_GGC_rpr.pdb,3.71
Triple_cWW_cSS_UAC_rpr.pdb,3.71
Triple_tSW_cSS_UUU_rpr.pdb,3.71
Triple_cSW_cSS_CCU_rpr.pdb,3.72
Triple_tSH_cSW_AUA_rpr.pdb,3.72
Triple_cHH_tSW_CGC_rpr.pdb,3.72
Triple_tHH_tSS_CGA_rpr.pdb,3.72
Triple_cSH_cSH_GAC_rpr.pdb,3.72
Triple_tWH_tSW_UAU_rpr.pdb,3.72
Triple_cWW_cSS_UAA_exemplar_rpr.pdb,3.72
Triple_cSW_cSW_GAU_rpr.pdb,3.72
Triple_cWW_cHW_GUC_rpr.pdb,3.72
Triple_cWH_tSS_GGC_rpr.pdb,3.72
Triple_tSW_tSW_CCA_rpr.pdb,3.72
Triple_tWW_cSS_GCA_rpr.pdb,3.72
Triple_tSH_cSW_CCU_rpr.pdb,3.72
Triple_tWW_cSS_GCG_rpr.pdb,3.72
Triple_tWW_tSW_UGA_rpr.pdb,3.73
Triple_tSW_cSS_UUG_rpr.pdb,3.73
Triple_cSW_cSS_AGU_rpr.pdb,3.73
Triple_tHH_tSH_GAU_rpr.pdb,3.73
Triple_cWW_cHS_AGG_rpr.pdb,3.73
Triple_cHW_cSW_GGU_rpr.pdb,3.73
Triple_cHH_tSS_GGG_rpr.pdb,3.73
Triple_cHW_cSS_UCC_rpr.pdb,3.73
Triple_cSH_tSS_AGA_exemplar_rpr.pdb,3.74
Triple_tHH_cSW_CUG_rpr.pdb,3.74
Triple_tWW_cSH_CGU_rpr.pdb,3.74
Triple_cWW_cSW_AGC_rpr.pdb,3.74
Triple_tWH_tSS_UGG_rpr.pdb,3.74
Triple_tWW_cSH_CCA_rpr.pdb,3.74
Triple_tHW_cSS_ACA_exemplar_rpr.pdb,3.74
Triple_cHH_tSH_CGU_rpr.pdb,3.74
Triple_cSW_cSS_GCG_rpr.pdb,3.74
Triple_tHH_tSW_AUG_rpr.pdb,3.74
Triple_tSW_tSW_UCA_rpr.pdb,3.74
Triple_cWW_cHS_AUG_rpr.pdb,3.74
Triple_cWW_cSH_CUU_rpr.pdb,3.74
Triple_tSW_cSW_GAA_rpr.pdb,3.75
Triple_tSW_cSW_UAG_rpr.pdb,3.75
Triple_cWW_cSS_AUG_rpr.pdb,3.75
Triple_cHW_cHW_GGA_rpr.pdb,3.75
Triple_cWW_cSS_AUU_rpr.pdb,3.75
Triple_tWH_tSH_AGG_rpr.pdb,3.75
Triple_cSW_cSS_CGG_rpr.pdb,3.75
Triple_tWW_cSW_UUA_rpr.pdb,3.75
Triple_tSW_cSH_CGU_rpr.pdb,3.76
Triple_tWW_cSH_UCU_rpr.pdb,3.76
Triple_cWW_cHH_AGC_rpr.pdb,3.76
Triple_tSH_cSW_ACA_rpr.pdb,3.76
Triple_tHW_cHW_UGU_rpr.pdb,3.76
Triple_tWW_cHS_AAA_exemplar_rpr.pdb,3.76
Triple_tWH_tSH_UUA_rpr.pdb,3.76
Triple_cWW_cSS_AUA_rpr.pdb,3.77
Triple_cWW_cHS_GAA_rpr.pdb,3.77
Triple_cSW_cSS_UAC_rpr.pdb,3.77
Triple_tHW_cSH_UUC_rpr.pdb,3.77
Triple_tSW_tSW_GAC_rpr.pdb,3.77
Triple_tWW_cSS_GCU_rpr.pdb,3.77
Triple_cHW_cSS_GAA_rpr.pdb,3.77
Triple_cSH_cSS_CAC_exemplar_rpr.pdb,3.77
Triple_cHW_tSW_GCU_rpr.pdb,3.77
Triple_cSH_tSH_AAC_rpr.pdb,3.77
Triple_cWW_cHS_ACA_rpr.pdb,3.77
Triple_tSW_tHS_AAC_rpr.pdb,3.77
Triple_cSH_tSW_CUC_rpr.pdb,3.78
Triple_tWW_tHS_CAA_rpr.pdb,3.78
Triple_cSH_cSW_AUU_rpr.pdb,3.78
Triple_cSW_cSS_GCU_rpr.pdb,3.78
Triple_cSH_tSW_CCC_rpr.pdb,3.78
Triple_cSW_cSS_GCA_rpr.pdb,3.78
Triple_cHW_cHS_UUG_rpr.pdb,3.78
Triple_cSW_cSH_AAA_rpr.pdb,3.79
Triple_cSH_tSW_UUC_rpr.pdb,3.79
Triple_cWW_cSW_UGU_rpr.pdb,3.79
Triple_tSW_tSW_AAC_rpr.pdb,3.79
Triple_cHW_tSW_CCU_rpr.pdb,3.79
Triple_tSH_cSH_UCC_rpr.pdb,3.79
Triple_tWH_tSW_GUU_rpr.pdb,3.79
Triple_tHH_tSH_CUC_rpr.pdb,3.79
Triple_cWH_tSW_UUC_rpr.pdb,3.79
Triple_cWW_cSH_AGC_rpr.pdb,3.79
Triple_tWW_cSH_UCA_rpr.pdb,3.79
Triple_tHH_tSW_AAU_rpr.pdb,3.8
Triple_cWH_tSS_AGU_rpr.pdb,3.8
Triple_cSW_tsS_AGG_rpr.pdb,3.8
Triple_tWW_cSW_UAC_rpr.pdb,3.8
Triple_tWW_cSW_CAG_rpr.pdb,3.8
Triple_cWW_cSS_UAA_rpr.pdb,3.8
Triple_tWH_tSH_CAC_rpr.pdb,3.8
Triple_tSH_cSH_GAG_rpr.pdb,3.8
Triple_cWW_cHS_UUU_rpr.pdb,3.81
Triple_cSW_cSS_AGG_rpr.pdb,3.81
Triple_tWW_cHH_GGC_rpr.pdb,3.81
Triple_tHH_cSW_GCG_rpr.pdb,3.81
Triple_cWW_cSH_CUA_rpr.pdb,3.81
Triple_tSW_tHS_CCC_rpr.pdb,3.81
Triple_tHW_cSW_GUC_rpr.pdb,3.81
Triple_cWW_cSS_CGA_rpr.pdb,3.81
Triple_tWH_tSS_GGG_rpr.pdb,3.81
Triple_tWH_cSS_UAC_exemplar_rpr.pdb,3.81
Triple_cSH_tSW_GUC_rpr.pdb,3.82
Triple_tHW_cSH_UUU_rpr.pdb,3.82
Triple_tSH_cSW_UCU_rpr.pdb,3.82
Triple_cSW_cHW_UGU_rpr.pdb,3.82
Triple_tWW_cSH_GUC_rpr.pdb,3.82
Triple_tWH_tSW_UUG_rpr.pdb,3.82
Triple_cSW_cSH_GAC_rpr.pdb,3.82
Triple_tHH_tSW_AUA_rpr.pdb,3.82
Triple_cWW_cHS_GAC_rpr.pdb,3.82
Triple_tWH_tSW_UUA_rpr.pdb,3.82
Triple_tHH_tSW_CGU_rpr.pdb,3.83
Triple_cWW_cHS_ACU_rpr.pdb,3.83
Triple_cWW_tsS_GAG_rpr.pdb,3.83
Triple_tWW_cHS_GCC_rpr.pdb,3.83
Triple_cHH_tSH_GCA_rpr.pdb,3.83
Triple_cHW_cSW_AGU_rpr.pdb,3.83
Triple_tWW_tHS_AAC_rpr.pdb,3.83
Triple_cSH_tSS_GGA_rpr.pdb,3.83
Triple_cWW_cSS_CAU_rpr.pdb,3.83
Triple_tHW_cSH_GUC_rpr.pdb,3.83
Triple_cWW_cHW_ACC_rpr.pdb,3.83
Triple_cHW_cSS_GAG_rpr.pdb,3.84
Triple_cWH_tSW_CCC_rpr.pdb,3.84
Triple_cSW_cSS_UCA_rpr.pdb,3.84
Triple_cHW_tsS_GGG_rpr.pdb,3.84
Triple_cSW_cSS_UAA_rpr.pdb,3.84
Triple_cSW_cSS_UGU_rpr.pdb,3.84
Triple_tSW_cSH_CAG_rpr.pdb,3.84
Triple_cSH_tSH_CAC_rpr.pdb,3.84
Triple_cWH_tSS_UGU_rpr.pdb,3.84
Triple_cWW_cSH_UCA_rpr.pdb,3.84
Triple_cSH_cSH_UAU_rpr.pdb,3.84
Triple_cSH_tSW_AUA_rpr.pdb,3.84
Triple_tWW_tHS_CAC_rpr.pdb,3.85
Triple_tWW_tHS_CAG_rpr.pdb,3.85
Triple_tSW_cSH_UGU_rpr.pdb,3.85
Triple_cHW_cHS_CCC_rpr.pdb,3.85
Triple_tHH_tSH_CAA_rpr.pdb,3.85
Triple_cWW_cSS_AUG_exemplar_rpr.pdb,3.85
Triple_tHW_cSS_GAU_exemplar_rpr.pdb,3.85
Triple_tWW_cSH_AAU_rpr.pdb,3.85
Triple_tHW_cSS_AAU_exemplar_rpr.pdb,3.86
Triple_cHH_tSH_GGG_rpr.pdb,3.86
Triple_cWW_cSS_AUA_exemplar_rpr.pdb,3.86
Triple_cSW_cSS_UCG_rpr.pdb,3.86
Triple_tSW_tHS_UCC_rpr.pdb,3.86
Triple_tSW_cSW_CGU_rpr.pdb,3.86
Triple_tSW_cSW_UGU_rpr.pdb,3.86
Triple_tSH_cSW_GUU_rpr.pdb,3.86
Triple_cWW_cSS_UAG_rpr.pdb,3.86
Triple_tHW_cSS_AAC_exemplar_rpr.pdb,3.87
Triple_tSH_tSW_CCA_rpr.pdb,3.87
Triple_tWW_cSS_GCC_rpr.pdb,3.87
Triple_cWW_cSH_UCU_rpr.pdb,3.87
Triple_tHW_cSW_UGG_rpr.pdb,3.87
Triple_tWW_cSW_CGU_rpr.pdb,3.87
Triple_tSW_cSW_CCA_rpr.pdb,3.87
Triple_cWW_cSS_GCG_rpr.pdb,3.87
Triple_cSH_tSH_ACC_rpr.pdb,3.87
Triple_cSH_tSH_CCA_rpr.pdb,3.87
Triple_tHH_tSW_AGA_rpr.pdb,3.87
Triple_cWH_tSW_CUU_rpr.pdb,3.87
Triple_cWW_cSS_GCA_rpr.pdb,3.87
Triple_cWW_cSS_UGA_exemplar_rpr.pdb,3.87
Triple_cHW_cHH_GGC_rpr.pdb,3.87
Triple_tSH_cSH_CAG_rpr.pdb,3.87
Triple_cHW_cSW_UAU_rpr.pdb,3.87
Triple_cHH_tSH_AGU_rpr.pdb,3.87
Triple_tWW_cSH_GUU_rpr.pdb,3.87
Triple_tWW_cSS_CUA_rpr.pdb,3.88
Triple_cWW_cSS_GCU_exemplar_rpr.pdb,3.88
Triple_tSW_cSW_UCA_rpr.pdb,3.88
Triple_tSH_tSW_GGA_rpr.pdb,3.88
Triple_tHW_cSH_GUU_rpr.pdb,3.88
Triple_tWH_tSH_UAC_rpr.pdb,3.88
Triple_cWW_cHW_GAU_rpr.pdb,3.88
Triple_cHH_tSH_AGA_rpr.pdb,3.88
Triple_cWH_cSS_UGU_rpr.pdb,3.88
Triple_tSH_cSW_UAC_rpr.pdb,3.88
Triple_cSH_cSH_UAG_rpr.pdb,3.89
Triple_cSW_cSS_UCU_rpr.pdb,3.89
Triple_cSH_tSW_GGU_rpr.pdb,3.89
Triple_tSH_cSH_AAG_rpr.pdb,3.89
Triple_cSW_cSS_CAU_rpr.pdb,3.89
Triple_tWW_cSS_GCG_exemplar_rpr.pdb,3.89
Triple_tHW_cSW_AAA_rpr.pdb,3.89
Triple_cWH_tSS_AGC_rpr.pdb,3.9
Triple_cSH_tSW_UAA_rpr.pdb,3.9
Triple_tWW_cSH_GGA_rpr.pdb,3.9
Triple_tWW_cSS_CUU_rpr.pdb,3.9
Triple_tSW_cSW_GAA_exemplar_rpr.pdb,3.9
Triple_tSW_tHS_AAU_rpr.pdb,3.9
Triple_tHH_tSW_UCU_rpr.pdb,3.9
Triple_tWW_tHS_AAA_rpr.pdb,3.9
Triple_tHW_tHS_GAU_rpr.pdb,3.9
Triple_cSW_cSS_UGG_rpr.pdb,3.9
Triple_cWH_tSS_GGG_rpr.pdb,3.9
Triple_cWW_cHS_UUC_rpr.pdb,3.9
Triple_cSW_cSS_AAU_rpr.pdb,3.9
Triple_cWW_cSS_CAC_rpr.pdb,3.9
Triple_tWW_cSW_GUC_rpr.pdb,3.9
Triple_cHW_cSH_UAC_rpr.pdb,3.91
Triple_cHW_cHS_GGA_rpr.pdb,3.91
Triple_tHW_tSW_AAC_rpr.pdb,3.91
Triple_cSH_cSH_GAA_rpr.pdb,3.91
Triple_cWW_cSS_AUC_exemplar_rpr.pdb,3.91
Triple_cWW_cSS_GCU_rpr.pdb,3.91
Triple_tWW_cSS_CUG_rpr.pdb,3.91
Triple_tSW_cSS_CUU_rpr.pdb,3.91
Triple_tWW_cSW_AAG_rpr.pdb,3.91
Triple_tWH_cSS_UAU_exemplar_rpr.pdb,3.91
Triple_tHW_cSW_UUC_rpr.pdb,3.91
Triple_tHH_tSH_UAA_rpr.pdb,3.91
Triple_cSH_tSW_UAC_rpr.pdb,3.91
Triple_tSW_cSH_GCA_rpr.pdb,3.91
Triple_tWH_tSS_AGA_rpr.pdb,3.91
Triple_tHW_cSS_AUA_exemplar_rpr.pdb,3.91
Triple_tHW_tHS_AAC_rpr.pdb,3.92
Triple_tSW_cSW_ACA_rpr.pdb,3.92
Triple_cSH_cSH_UAC_rpr.pdb,3.92
Triple_tSH_cSH_GGA_rpr.pdb,3.92
Triple_tWW_cHW_GGU_rpr.pdb,3.92
Triple_cHW_cSS_GGA_rpr.pdb,3.92
Triple_cSW_cSS_UAG_rpr.pdb,3.93
Triple_tWW_cSH_UGA_rpr.pdb,3.93
Triple_cWH_tSS_GGA_exemplar_rpr.pdb,3.93
Triple_tHH_tSH_ACC_rpr.pdb,3.93
Triple_tSW_cSW_GCC_rpr.pdb,3.93
Triple_tWW_cHS_AAC_rpr.pdb,3.93
Triple_cSW_cHW_AGU_rpr.pdb,3.93
Triple_cWW_cHS_UUG_rpr.pdb,3.93
Triple_tWW_cHS_AAA_rpr.pdb,3.94
Triple_cSH_tSH_GGG_rpr.pdb,3.94
Triple_cSH_tSH_AGA_rpr.pdb,3.94
Triple_cWW_tsS_AAG_rpr.pdb,3.94
Triple_tHH_tSH_GCC_rpr.pdb,3.94
Triple_cWH_tSS_CGA_rpr.pdb,3.94
Triple_cWW_cSS_CGU_exemplar_rpr.pdb,3.94
Triple_tWW_cSW_UAU_rpr.pdb,3.94
Triple_tSW_tHS_AAA_rpr.pdb,3.95
Triple_cSW_cSS_CGC_rpr.pdb,3.95
Triple_cWW_cHW_CGU_rpr.pdb,3.95
Triple_tHW_cSH_GAG_rpr.pdb,3.95
Triple_tWW_tSW_CAC_rpr.pdb,3.95
Triple_cWW_cSS_CUC_rpr.pdb,3.95
Triple_tSH_cSW_UAU_rpr.pdb,3.95
Triple_tWW_tsS_GCG_rpr.pdb,3.96
Triple_cHW_cHW_GGC_rpr.pdb,3.96
Triple_cHW_tsS_GCG_rpr.pdb,3.96
Triple_cSH_tSW_GCG_rpr.pdb,3.96
Triple_cWW_cSS_CAA_rpr.pdb,3.96
